Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,day_of_year,is_weekend,lag_1,lag_2,lag_4,roll_mean_4,roll_std_4,roll_mean_8
24,2010-11-06,1375458.21,0,64.84,2.972,132.4357419,8.211,2010,11,44,5,310,1,1593012.75,1474498.59,1379579.63,1527118.0250000001,128143.01381380444,1462815.1225
24,2010-12-02,1414107.1,1,25.94,2.94,131.5866129,8.326,2010,12,48,3,336,0,1375458.21,1593012.75,1665502.55,1464269.1625,95014.33279170557,1459226.0999999999
24,2010-12-03,1309340.16,0,42.31,2.938,131.784,8.326,2010,12,48,4,337,0,1414107.1,1375458.21,1474498.59,1422979.555,121329.02673613033,1446680.49125
24,2010-12-11,1312877.01,0,41.76,3.065,132.9783226,8.275,2010,12,49,5,345,1,1309340.16,1414107.1,1593012.75,1352945.6199999999,50841.16768080052,1440547.0
24,2011-01-04,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,1,1,1,4,0,1312877.01,1309340.16,1375458.21,1300031.8925,102993.56495778257,1413574.95875
24,2011-01-07,1445596.61,0,70.27,3.916,135.4468,8.358,2011,1,1,4,7,0,1163803.3,1312877.01,1414107.1,1307904.27,115110.17906454625,1386086.71625
24,2011-02-09,1196105.44,0,68.14,3.879,136.2440968,8.358,2011,2,6,2,40,0,1445596.61,1163803.3,1309340.16,1279595.59,127857.2786726445,1351287.5725
24,2011-02-12,1335647.1,0,47.21,3.666,136.4909333,8.454,2011,2,6,5,43,1,1196105.44,1445596.61,1312877.01,1285288.1125,130316.21891273362,1319116.86625
24,2011-03-06,1554837.62,0,73.12,4.069,134.8551613,8.212,2011,3,9,6,65,1,1335647.1,1196105.44,1163803.3,1383046.6925000001,153425.73470140938,1341539.2925
24,2011-04-02,1225182.04,0,23.83,3.4,133.1834194,8.252,2011,4,13,5,92,1,1554837.62,1335647.1,1445596.61,1327943.05,162769.24245550737,1317923.6600000001
24,2011-04-03,1346994.53,0,31.36,3.605,133.6141429,8.252,2011,4,13,6,93,1,1225182.04,1554837.62,1196105.44,1365665.3225000002,137563.80698672243,1322630.45625
24,2011-04-11,1385860.38,0,39.87,3.738,136.475129,8.454,2011,4,15,0,101,0,1346994.53,1225182.04,1335647.1,1378218.6425,136195.70021519272,1331753.3775000002
24,2011-05-08,1417616.81,0,74.64,4.02,136.0540323,8.358,2011,5,18,6,128,1,1385860.38,1346994.53,1554837.62,1343913.44,84258.27553079132,1363480.0662500001
24,2011-06-05,1339630.35,0,55.75,4.192,134.5143667,8.212,2011,6,22,6,156,1,1417616.81,1385860.38,1225182.04,1372525.5175,36262.77515024851,1350234.2837500002
24,2011-07-01,1178641.71,0,30.72,3.351,132.8823226,8.252,2011,7,26,4,182,0,1339630.35,1417616.81,1346994.53,1330437.3125,106142.04016674389,1348051.3175
24,2011-07-10,1405914.39,0,53.87,3.775,136.472,8.454,2011,7,27,6,191,1,1178641.71,1339630.35,1385860.38,1335450.815,110034.73703008132,1356834.72875
24,2011-08-04,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,8,31,3,216,0,1405914.39,1178641.71,1417616.81,1299464.1925,96967.96875276606,1321688.8162500001
24,2011-08-07,1567340.07,0,72.56,3.886,135.6283333,8.358,2011,8,31,6,219,1,1273670.32,1405914.39,1339630.35,1356391.6225,168710.40007912292,1364458.57
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,2011,9,36,4,252,0,1567340.07,1273670.32,1178641.71,1443594.9925,132463.3270748491,1387016.1525
24,2011-09-12,1529615.54,0,42.3,3.627,136.5030667,8.454,2011,9,37,0,255,0,1527455.19,1567340.07,1405914.39,1474520.28,135146.60215092546,1404985.5474999999
24,2011-10-06,1373841.91,0,70.02,4.025,134.9425484,8.212,2011,10,40,3,279,0,1529615.54,1527455.19,1273670.32,1499563.1775,85791.7111611897,1399513.685
24,2011-11-02,1341240.62,1,26.51,3.416,133.260871,8.252,2011,11,44,2,306,0,1373841.91,1529615.54,1567340.07,1443038.315,99620.50967831771,1399714.96875
24,2011-11-03,1253218.7,0,39.51,3.752,133.7361429,8.252,2011,11,44,3,307,0,1341240.62,1373841.91,1527455.19,1374479.1925000001,115291.80686097586,1409037.0925
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,45,4,315,0,1253218.7,1341240.62,1529615.54,1348344.955,72197.92568742813,1411432.6175
24,2011-12-08,1402818.01,0,72.52,3.995,136.144129,8.358,2011,12,49,3,342,0,1425078.59,1253218.7,1373841.91,1355588.98,76908.90029695461,1427576.0787499999
24,2012-01-06,1467722.19,0,71.79,3.915,138.1138065,8.983,2012,1,1,4,6,0,1402818.01,1425078.59,1341240.62,1387209.3725,93297.94799004447,1415123.84375
24,2012-02-03,1213994.39,0,35.36,3.983,137.4238966,8.659,2012,2,5,4,34,0,1467722.19,1402818.01,1253218.7,1377403.295,112218.26131723268,1375941.24375
24,2012-03-02,1249696.97,0,38.61,3.796,137.0632581,8.659,2012,3,9,4,62,0,1213994.39,1467722.19,1425078.59,1333557.89,121278.06623953136,1340951.4225
24,2012-03-08,1440374.13,0,73.26,3.819,138.1735806,8.953,2012,3,10,3,68,0,1249696.97,1213994.39,1402818.01,1342946.92,129595.82994880671,1349267.95
24,2012-04-05,1306551.71,0,52.14,4.124,138.0332,8.983,2012,4,14,3,96,0,1440374.13,1249696.97,1467722.19,1302654.2999999998,99409.9254297972,1344931.83625
24,2012-05-10,1416720.54,0,60.35,4.151,138.8256,8.693,2012,5,19,3,131,0,1306551.71,1440374.13,1213994.39,1353335.8375,90412.11997467968,1365369.56625
24,2012-06-01,1251581.89,0,32.86,3.585,136.698129,8.659,2012,6,22,4,153,0,1416720.54,1306551.71,1249696.97,1353807.0675,89693.95568495913,1343682.47875
24,2012-06-04,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,6,23,0,156,0,1251581.89,1416720.54,1440374.13,1374897.1075,121213.47146271265,1358922.01375
24,2012-06-07,1645097.75,0,77.18,3.646,138.2296333,8.953,2012,6,23,3,159,0,1524734.29,1251581.89,1306551.71,1459533.6175000002,167094.8388791879,1381093.9587499998
24,2012-07-09,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,7,28,0,191,0,1645097.75,1524734.29,1416720.54,1474637.17,164647.52919288515,1413986.5037500001
24,2012-08-06,1406313.13,0,59.93,3.871,138.1174194,8.983,2012,8,32,0,219,0,1477134.75,1645097.75,1251581.89,1513319.98,100424.93706914442,1433563.52375
24,2012-09-03,1325835.7,0,41.5,4.021,137.5066897,8.659,2012,9,36,0,247,0,1406313.13,1477134.75,1524734.29,1463595.3325,135874.21935301038,1419246.22
24,2012-10-02,1403460.87,1,33.82,3.826,137.1666774,8.659,2012,10,40,1,276,0,1325835.7,1406313.13,1645097.75,1403186.1125,61809.76468745517,1431359.865
24,2012-10-08,1497054.81,0,75.53,3.863,138.1437742,8.953,2012,10,41,0,282,0,1403460.87,1325835.7,1477134.75,1408166.1275,70012.07090398758,1441401.6487500002
24,2012-11-05,1355391.79,0,58.7,4.055,138.0882667,8.983,2012,11,45,0,310,0,1497054.81,1403460.87,1406313.13,1395435.7925,74918.89303056322,1454377.88625
24,2012-12-10,1416301.17,0,51.64,4.186,138.9117,8.693,2012,12,50,0,345,0,1355391.79,1497054.81,1325835.7,1418052.16,58832.28247995507,1440823.74625
25,2010-05-03,665750.06,0,29.45,2.777,204.4940734,8.187,2010,5,18,0,123,0,677231.63,764155.44,685700.08,748177.5225,101588.06742635286,739868.06875
25,2010-05-11,696314.53,0,38.8,2.917,205.160837,7.484,2010,5,19,1,131,0,665750.06,677231.63,885572.96,700862.915,44037.7934051578,744577.3675
25,2010-06-08,699464.43,0,71.79,2.784,204.7293252,7.527,2010,6,23,1,159,0,696314.53,665750.06,764155.44,684690.1625000001,15997.521575759469,729199.625
25,2010-07-05,724468.97,0,63.67,2.966,203.6101784,7.856,2010,7,27,0,186,0,699464.43,696314.53,677231.63,696499.4975,24059.95522439905,724832.2625
25,2010-08-10,674283.86,0,48.46,2.764,204.951982,7.484,2010,8,32,1,222,0,724468.97,699464.43,665750.06,698632.9475,20546.24494123167,723405.235
25,2010-09-04,712647.97,0,61.36,2.869,203.8488134,7.856,2010,9,35,5,247,1,674283.86,724468.97,696314.53,702716.3075,21531.333942017805,701789.61125
25,2010-09-07,719591.13,0,75.24,2.793,204.3625658,7.527,2010,9,36,1,250,0,712647.97,674283.86,699464.43,707747.9824999999,22830.600356225612,696219.0725
25,2010-10-09,655811.95,1,61.14,2.699,204.7266827,7.527,2010,10,40,5,282,1,719591.13,712647.97,724468.97,690583.7275,30566.988663823067,693541.6124999999
25,2010-10-12,964729.18,0,22.65,3.109,204.6877378,7.484,2010,10,41,1,285,0,655811.95,719591.13,674283.86,763195.0575,137360.16508478663,730914.0025000001
25,2010-11-06,737163.2,0,63.68,2.809,204.6679198,7.856,2010,11,44,5,310,1,964729.18,655811.95,712647.97,769323.865,134877.53121633336,736020.0862499999
25,2010-12-02,583364.02,1,19.64,2.773,204.3857472,8.187,2010,12,48,3,336,0,737163.2,964729.18,719591.13,735267.0875,165372.4160071692,721507.535
25,2010-12-03,660619.99,0,40.05,2.818,204.5250598,8.187,2010,12,48,4,337,0,583364.02,737163.2,655811.95,736469.0975,164618.14289036198,713526.4125000001
25,2010-12-11,713250.08,0,40.68,2.931,205.2098614,7.484,2010,12,49,5,345,1,660619.99,583364.02,964729.18,673599.3225,68125.91768818207,718397.19
25,2011-01-04,618377.79,0,28.5,3.638,207.8823043,7.287,2011,1,1,1,4,0,713250.08,660619.99,737163.2,643902.97,55991.01030274836,706613.4175
25,2011-01-07,706206.86,0,66.61,3.748,208.3346432,7.274,2011,1,1,4,7,0,618377.79,713250.08,583364.02,674613.6799999999,44155.78146887298,704940.3837499999
25,2011-02-09,699779.0,0,67.2,3.703,208.9625161,7.274,2011,2,6,2,40,0,706206.86,618377.79,660619.99,684403.4325,44359.56141285239,710436.265
25,2011-02-12,878314.57,0,42.85,3.452,211.6394306,7.082,2011,2,6,5,43,1,699779.0,706206.86,713250.08,725669.5549999999,109333.0398004745,699634.43875
25,2011-03-06,737551.74,0,70.69,3.922,208.3551116,7.287,2011,3,9,6,65,1,878314.57,699779.0,618377.79,755463.0425,83546.78663269016,699683.0062500001
25,2011-04-02,639830.45,0,23.94,3.231,205.7329407,7.343,2011,4,13,5,92,1,737551.74,878314.57,706206.86,738868.94,101297.35872275665,706741.3099999999
25,2011-04-03,640912.18,0,31.59,3.433,206.9153485,7.343,2011,4,13,6,93,1,639830.45,737551.74,699779.0,724152.235,112523.5419055148,704277.83375
25,2011-04-11,718393.61,0,40.88,3.551,210.8364551,7.082,2011,4,15,0,101,0,640912.18,639830.45,878314.57,684171.995,51179.74962910793,704920.7749999999
25,2011-05-08,679706.01,0,74.0,3.842,208.719238,7.274,2011,5,18,6,128,1,718393.61,640912.18,737551.74,669710.5625,37381.43943296603,712586.8025
25,2011-06-05,659446.55,0,49.5,4.046,208.7992595,7.287,2011,6,22,6,156,1,679706.01,718393.61,639830.45,674614.5875,33208.668682672345,706741.76375
25,2011-07-01,558794.63,0,29.0,3.193,204.6487803,7.343,2011,7,26,4,182,0,659446.55,679706.01,640912.18,654085.2,68071.1253188694,689118.7175
25,2011-07-10,671522.87,0,50.82,3.583,210.1170595,7.082,2011,7,27,6,191,1,558794.63,659446.55,718393.61,642367.515,56333.28938202109,663269.755
25,2011-08-04,648606.13,0,42.11,3.72,208.1092642,7.287,2011,8,31,3,216,0,671522.87,558794.63,679706.01,634592.545,51391.55232800166,652151.5537500001
25,2011-08-07,698529.64,0,71.64,3.711,208.4386847,7.274,2011,8,31,6,219,1,648606.13,671522.87,659446.55,644363.3175,60585.0188400762,659488.9525
25,2011-09-09,673248.48,1,67.51,3.738,209.0225562,7.274,2011,9,36,4,252,0,698529.64,648606.13,558794.63,672976.78,20404.778123275122,663530.99
25,2011-09-12,916446.02,0,38.69,3.415,211.8667856,7.082,2011,9,37,0,255,0,673248.48,698529.64,671522.87,734207.5675,123190.07607648309,688287.54125
25,2011-10-06,740259.63,0,71.45,3.881,208.1535092,7.287,2011,10,40,3,279,0,916446.02,673248.48,648606.13,757120.9425,109751.71202015341,695856.74375
25,2011-11-02,615666.78,1,21.18,3.239,206.0763862,7.343,2011,11,44,2,306,0,740259.63,916446.02,698529.64,736405.2275,130379.05102961528,690384.2725
25,2011-11-03,599828.39,0,36.73,3.582,207.1882876,7.343,2011,11,44,3,307,0,615666.78,740259.63,673248.48,718050.2050000001,146415.98412852077,695513.4924999999
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,45,4,315,0,599828.39,615666.78,916446.02,668747.4675,71251.63394745921,701477.5175
25,2011-12-08,667130.48,0,70.93,3.812,208.7820061,7.274,2011,12,49,3,342,0,719235.07,599828.39,740259.63,650465.18,54104.96939211877,703793.06125
25,2012-01-06,694765.95,0,69.54,3.742,214.5513278,7.139,2012,1,1,4,6,0,667130.48,719235.07,615666.78,670239.9724999999,51541.255466299284,703322.6
25,2012-02-03,643155.89,0,36.01,3.816,213.6718127,6.961,2012,2,5,4,34,0,694765.95,667130.48,599828.39,681071.8474999999,33045.128515294375,699561.02625
25,2012-03-02,642776.4,0,34.98,3.617,213.0236225,6.961,2012,3,9,4,62,0,643155.89,694765.95,719235.07,661957.18,24661.503393450534,665352.32375
25,2012-03-08,709724.6,0,72.08,3.654,214.7433514,7.28,2012,3,10,3,68,0,642776.4,643155.89,667130.48,672605.71,34765.729604493645,661535.4450000001
25,2012-04-05,696421.72,0,58.76,3.951,214.4771081,7.139,2012,4,14,3,96,0,709724.6,642776.4,694765.95,673019.6525,35125.529968422175,671629.8125
25,2012-05-10,699536.73,0,57.58,3.985,215.9258865,7.293,2012,5,19,3,131,0,696421.72,709724.6,643155.89,687114.8625,30099.943939016197,684093.355
25,2012-06-01,636419.12,0,30.23,3.422,212.5711125,6.961,2012,6,22,4,153,0,699536.73,696421.72,642776.4,685525.5425,33226.872527662315,673741.36125
25,2012-06-04,791356.9,0,44.73,3.996,214.2387053,7.139,2012,6,23,0,156,0,636419.12,699536.73,709724.6,705933.6174999999,63929.12460814329,689269.66375
25,2012-06-07,753385.55,0,75.52,3.475,214.6873514,7.28,2012,6,23,3,159,0,791356.9,636419.12,696421.72,720174.5750000001,67356.73473221353,696597.11375
25,2012-07-09,671482.9,1,72.79,3.911,215.2189573,7.28,2012,7,28,0,191,0,753385.55,791356.9,699536.73,713161.1175,71551.8305496133,700137.99
25,2012-08-06,730254.19,0,58.48,3.689,214.5527132,7.139,2012,8,32,0,219,0,671482.9,753385.55,636419.12,736619.885,50201.51797746663,711072.71375
25,2012-09-03,643711.53,0,37.44,3.848,213.8711137,6.961,2012,9,36,0,247,0,730254.19,671482.9,791356.9,699708.5425,50815.384871159906,702821.08
25,2012-10-02,658984.38,1,32.47,3.64,213.1186138,6.961,2012,10,40,1,276,0,643711.53,730254.19,753385.55,676108.25,37841.560360893585,698141.4125
25,2012-10-08,710496.97,0,71.93,3.722,214.7484595,7.28,2012,10,41,0,282,0,658984.38,643711.53,671482.9,685861.7675000001,41136.426914054835,699511.4425000001
25,2012-11-05,739866.16,0,59.21,3.889,214.5319099,7.139,2012,11,45,0,310,0,710496.97,658984.38,730254.19,688264.76,44718.77532543967,712442.3225
25,2012-12-10,697317.41,0,43.74,4.0,216.1150568,7.293,2012,12,50,0,345,0,739866.16,710496.97,643711.53,701666.23,33555.27368272358,700687.38625
26,2010-05-03,1005669.58,0,28.6,2.766,131.735,8.488,2010,5,18,0,123,0,1034119.21,1003202.66,1037549.71,1014783.7725,14058.201101121334,1016026.375
26,2010-05-11,970224.51,0,30.51,2.938,132.9245806,8.149,2010,5,19,1,131,0,1005669.58,1034119.21,1016143.64,1003303.99,26137.049467093217,1021901.74875
26,2010-06-08,1125329.77,0,62.93,2.792,132.6141935,8.445,2010,6,23,1,159,0,970224.51,1005669.58,1003202.66,1033835.7675,66360.02569855169,1033836.8200000001
26,2010-07-05,1074479.73,0,54.72,2.981,132.1062,8.512,2010,7,27,0,186,0,1125329.77,970224.51,1034119.21,1043925.8975,69415.57819039452,1033339.85125
26,2010-08-10,1001069.52,0,46.81,2.776,132.7516667,8.149,2010,8,32,1,222,0,1074479.73,1125329.77,1005669.58,1042775.8825,70293.1969498261,1028779.8274999999
26,2010-09-04,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,9,35,5,247,1,1001069.52,1074479.73,970224.51,1055793.2075,55681.867946157945,1029548.59875
26,2010-09-07,1122356.53,0,71.08,2.806,132.5461333,8.445,2010,9,36,1,250,0,1022293.81,1001069.52,1125329.77,1055049.8975,54450.41656656792,1044442.8325
26,2010-10-09,1042226.3,1,54.82,2.717,132.7564516,8.445,2010,10,40,5,282,1,1122356.53,1022293.81,1074479.73,1046986.54,52982.383606852585,1045456.21875
26,2010-10-12,1149612.04,0,16.6,3.132,132.6764,8.149,2010,10,41,1,285,0,1042226.3,1122356.53,1001069.52,1084122.17,61451.33407983115,1063449.02625
26,2010-11-06,1073862.59,0,51.62,2.83,132.4357419,8.512,2010,11,44,5,310,1,1149612.04,1042226.3,1022293.81,1097014.365,48119.56460868338,1076403.7862500001
26,2010-12-02,1015684.09,1,18.14,2.771,131.5866129,8.488,2010,12,48,3,336,0,1073862.59,1149612.04,1122356.53,1070346.255,57948.57903114838,1062698.0762500002
26,2010-12-03,963382.09,0,31.1,2.805,131.784,8.488,2010,12,48,4,337,0,1015684.09,1073862.59,1042226.3,1050635.2025000001,79938.75113172985,1048810.87125
26,2010-12-11,971193.01,0,37.51,2.961,132.9783226,8.149,2010,12,49,5,345,1,963382.09,1015684.09,1149612.04,1006030.4450000001,50750.769513615276,1045076.3075000001
26,2011-01-04,849231.61,0,22.99,3.638,134.0682581,7.818,2011,1,1,1,4,0,971193.01,963382.09,1073862.59,949872.7000000001,70938.53510090821,1023443.5325
26,2011-01-07,1070119.09,0,59.89,3.815,135.4468,7.767,2011,1,1,4,7,0,849231.61,971193.01,1015684.09,963481.45,90340.26462000649,1016913.8525
26,2011-02-09,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,2,6,2,40,0,1070119.09,849231.61,963382.09,982671.7125,98129.21817143162,1016653.4575
26,2011-02-12,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,2,6,5,43,1,1040143.14,1070119.09,971193.01,992998.0824999999,98690.37567438325,999514.26375
26,2011-03-06,1054454.4,0,60.49,3.973,134.8551613,7.818,2011,3,9,6,65,1,1012498.49,1040143.14,849231.61,1044303.7799999999,24483.686500567732,997088.24
26,2011-04-02,911807.02,0,11.17,3.24,133.1834194,7.907,2011,4,13,5,92,1,1054454.4,1012498.49,1070119.09,1004725.7625,64347.06938976705,984103.60625
26,2011-04-03,945643.17,0,14.31,3.437,133.6141429,7.907,2011,4,13,6,93,1,911807.02,1054454.4,1040143.14,981100.7699999999,64356.91374980056,981886.2412500001
26,2011-04-11,988950.75,0,31.7,3.586,136.475129,7.598,2011,4,15,0,101,0,945643.17,911807.02,1012498.49,975213.835,61542.98874830749,984105.95875
26,2011-05-08,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,5,18,6,128,1,988950.75,945643.17,1054454.4,988488.3425,85424.83007457001,1016396.06125
26,2011-06-05,1024778.23,0,45.0,4.078,134.5143667,7.818,2011,6,22,6,156,1,1107552.43,988950.75,911807.02,1016731.145,68650.10784649239,1010728.4537500001
26,2011-07-01,938149.21,0,21.13,3.193,132.8823226,7.907,2011,7,26,4,182,0,1024778.23,1107552.43,945643.17,1014857.655,71288.36366389754,997979.2124999999
26,2011-07-10,1130022.99,0,46.84,3.633,136.472,7.598,2011,7,27,6,191,1,938149.21,1024778.23,988950.75,1050125.715,87297.64184664842,1012669.7749999999
26,2011-08-04,985229.81,0,29.09,3.72,134.1777742,7.818,2011,8,31,3,216,0,1130022.99,938149.21,1107552.43,1019545.06,81722.25291624232,1004016.70125
26,2011-08-07,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,8,31,6,219,1,985229.81,1130022.99,1024778.23,1046802.26,100153.5018156144,1031766.7024999999
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,2011,9,36,4,252,0,1133807.03,985229.81,938149.21,1079692.7,69484.70173061601,1047275.1775
26,2011-09-12,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,9,37,0,255,0,1069710.97,1133807.03,1130022.99,1084433.8175,74527.58821437937,1067279.7662499999
26,2011-10-06,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,10,40,3,279,0,1148987.46,1069710.97,985229.81,1111641.0350000001,36301.314727665,1065593.0474999999
26,2011-11-02,1010711.08,1,15.12,3.255,133.260871,7.907,2011,11,44,2,306,0,1094058.68,1148987.46,1133807.03,1080867.0474999999,57331.57247751108,1063834.6537499998
26,2011-11-03,946614.55,0,28.13,3.6,133.7361429,7.907,2011,11,44,3,307,0,1010711.08,1094058.68,1069710.97,1050092.9425000001,89390.1942307426,1064892.82125
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,4,315,0,946614.55,1010711.08,1148987.46,1032256.11,67522.66791455982,1058344.96375
26,2011-12-08,1087644.5,0,62.99,3.88,136.144129,7.767,2011,12,49,3,342,0,1077640.13,946614.55,1094058.68,1030652.565,65614.94420434743,1071146.7999999998
26,2012-01-06,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,1,1,4,6,0,1087644.5,1077640.13,1010711.08,1031938.0525,65142.7054206871,1056402.55
26,2012-02-03,955641.74,0,22.49,3.827,137.4238966,7.467,2012,2,5,4,34,0,1015853.03,1087644.5,946614.55,1034194.85,61240.9745485961,1042143.89625
26,2012-03-02,939158.25,0,25.24,3.633,137.0632581,7.467,2012,3,9,4,62,0,955641.74,1015853.03,1077640.13,999574.38,67333.81048721213,1015915.2449999999
26,2012-03-08,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,3,10,3,68,0,939158.25,955641.74,1087644.5,1000392.0275000001,68764.4074138554,1015522.29625
26,2012-04-05,946573.29,0,40.29,3.991,138.0332,7.489,2012,4,14,3,96,0,1090915.09,939158.25,1015853.03,983072.0925,72210.6282461432,1007505.0725
26,2012-05-10,1095504.26,0,54.07,4.027,138.8256,7.138,2012,5,19,3,131,0,946573.29,1090915.09,955641.74,1018037.7225,86874.06866722711,1026116.28625
26,2012-06-01,971557.62,0,22.94,3.439,136.698129,7.467,2012,6,22,4,153,0,1095504.26,946573.29,939158.25,1026137.5650000001,78139.42746319405,1012855.9725
26,2012-06-04,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,6,23,0,156,0,971557.62,1095504.26,1090915.09,1032616.1,85981.15116153653,1016504.06375
26,2012-06-07,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,6,23,3,159,0,1116829.23,971557.62,946573.29,1091090.4775,87481.25690404196,1037081.285
26,2012-07-09,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,7,28,0,191,0,1180470.8,1116829.23,1095504.26,1087682.92,87517.47742524096,1052860.32125
26,2012-08-06,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,8,32,0,219,0,1081874.03,1180470.8,971557.62,1121337.7225000001,42048.713996882325,1073737.64375
26,2012-09-03,1028569.01,0,29.03,3.876,137.5066897,7.467,2012,9,36,0,247,0,1106176.83,1081874.03,1116829.23,1099272.6675,63093.908718268984,1065944.38375
26,2012-10-02,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,10,40,1,276,0,1028569.01,1106176.83,1180470.8,1074406.3775,32709.539947796675,1082748.4275
26,2012-10-08,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,10,41,0,282,0,1081005.64,1028569.01,1081874.03,1084306.9975,40732.80596341125,1085994.95875
26,2012-11-05,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,11,45,0,310,0,1121476.51,1081005.64,1106176.83,1073399.9725,38715.90671623103,1097368.8475
26,2012-12-10,1044639.69,0,45.19,4.029,138.9117,7.138,2012,12,50,0,345,0,1062548.73,1121476.51,1028569.01,1077417.6425,32911.681110043195,1088345.155
27,2010-05-03,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,5,18,0,123,0,1874289.79,2073102.59,1908110.9,1786366.4425000001,328092.0307286136,1834452.07125
27,2010-05-11,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,5,19,1,131,0,1313729.72,1874289.79,1884343.67,1736783.03,323301.17905275663,1852261.72
27,2010-06-08,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,6,23,1,159,0,1686010.02,1313729.72,2073102.59,1695516.5524999998,272626.87240341556,1834022.1837499999
27,2010-07-05,1939458.84,0,69.02,3.095,135.962,8.058,2010,7,27,0,186,0,1908036.68,1686010.02,1874289.79,1711808.8150000002,288364.6144406015,1823385.2762499999
27,2010-08-10,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,8,32,1,222,0,1939458.84,1908036.68,1313729.72,1810292.1025,131930.34008031595,1798329.2725
27,2010-09-04,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,9,35,5,247,1,1707662.87,1939458.84,1686010.02,1877743.1300000001,115107.05729171468,1807263.0799999998
27,2010-09-07,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,9,36,1,250,0,1955814.13,1707662.87,1908036.68,1930524.7125,169283.96399528295,1813020.6324999998
27,2010-10-09,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,10,40,5,282,1,2119163.01,1955814.13,1939458.84,1924033.705,169324.98105652907,1817921.26
27,2010-10-12,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,10,41,1,285,0,1913494.81,2119163.01,1707662.87,2032051.4075,114093.07953343948,1921171.755
27,2010-11-06,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,11,44,5,310,1,2139733.68,1913494.81,1955814.13,2011551.1075,137353.48129651614,1944647.1187500001
27,2010-12-02,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,12,48,3,336,0,1873812.93,2139733.68,2119163.01,1918101.0350000001,164258.1386638898,1924312.87375
27,2010-12-03,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,12,48,4,337,0,1745362.72,1873812.93,1913494.81,1921005.6124999998,164252.25934261354,1922519.6587500002
27,2010-12-11,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,12,49,5,345,1,1925113.12,1745362.72,2139733.68,1843074.755,76266.44047666105,1937563.08125
27,2011-01-04,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,1,1,1,4,0,1828010.25,1925113.12,1873812.93,1781838.5925,125684.54952463308,1896694.85
27,2011-01-07,1949983.93,0,73.76,3.916,139.36375,7.85,2011,1,1,4,7,0,1628868.28,1828010.25,1745362.72,1832993.895,145904.9043275748,1875547.4649999999
27,2011-02-09,1511717.53,0,71.44,3.879,140.196985,7.85,2011,2,6,2,40,0,1949983.93,1628868.28,1925113.12,1729644.9974999998,196530.99497336903,1825325.3050000002
27,2011-02-12,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,2,6,5,43,1,1511717.53,1949983.93,1828010.25,1724373.62,193268.8817633392,1783724.1875
27,2011-03-06,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,3,9,6,65,1,1806924.74,1511717.53,1628868.28,1830583.5525,235426.034666016,1806211.0725
27,2011-04-02,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,4,13,5,92,1,2053708.01,1806924.74,1949983.93,1750112.7674999998,236020.39700282758,1791553.33125
27,2011-04-03,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,4,13,6,93,1,1628100.79,2053708.01,1511717.53,1786216.0525,194853.31238376044,1757930.525
